    n:        logalt:       alt (km)         lognH:     nH (cm^-3)       lognCO2:   nCO2 (cm^-3)
   335        4.62091        101.587        14.9696    3.17113e+06         27.676    1.04602e+12
   336        4.62163        101.659        14.9696    3.17113e+06        27.6651    1.03464e+12
   337        4.62234        101.732        14.9696    3.17113e+06        27.6541    1.02339e+12
   338        4.62305        101.804        14.9696    3.17113e+06        27.6432    1.01225e+12
   339        4.62376        101.877        14.9696    3.17113e+06        27.6323    1.00124e+12
   340        4.62448        101.949        14.9696    3.17113e+06        27.6213    9.90334e+11
   341        4.62519        102.022        14.9696    3.17113e+06        27.6104    9.79547e+11
   342         4.6259        102.095        14.9696    3.17113e+06        27.5994    9.68874e+11
   343        4.62662        102.168        14.9696    3.17113e+06        27.5884    9.58314e+11
   344        4.62733        102.241        14.9696    3.17113e+06        27.5775    9.47866e+11
   345        4.62804        102.314        14.9696    3.17113e+06        27.5665    9.37529e+11
   346        4.62876        102.387        14.9696    3.17113e+06        27.5555    9.27301e+11
   347        4.62947         102.46        14.9696    3.17113e+06        27.5446    9.17181e+11
   348        4.63018        102.533        14.9696    3.17113e+06        27.5336    9.07169e+11
   349         4.6309        102.606        14.9696    3.17113e+06        27.5226    8.97263e+11
   350        4.63161        102.679        14.9696    3.17113e+06        27.5116    8.87463e+11
   351        4.63232        102.752        14.9696    3.17113e+06        27.5006    8.77767e+11
   352        4.63303        102.826        14.9696    3.17113e+06        27.4897    8.68174e+11
